Region,Date,Segment,Country,Currency,Product,Discount Band,Units Sold,Manufacturing Price,Sale Price,Gross Sales,Discounts,Sales,COGS,Profit
APAC,2023-04-01,Small Business,Japan,JPY,Montana,Low,2001,250,300,600300,0,600300,500250,100050
APAC,2023-04-01,Channel Partners,Japan,JPY,Amarilla,Low,1858,3,12,22296,222.96,22073.04,5574,16499.04
APAC,2023-04-01,Government,Japan,JPY,Velo,Low,1514,10,15,22710,227.1,22482.9,15140,7342.9
APAC,2023-04-01,Government,China,CNY,Velo,Low,2363,10,15,35445,708.9,34736.1,23630,11106.1
APAC,2023-04-01,Government,Japan,JPY,VTT,Low,2844,250,300,853200,25596,827604,711000,116604
APAC,2023-04-01,Government,China,CNY,Paseo,Medium,952,120,125,119000,7140,111860,114240,-2380
APAC,2023-04-01,Midmarket,Japan,JPY,Paseo,Medium,2755,120,125,344375,20662.5,323712.5,330600,-6887.5
APAC,2023-04-01,Small Business,China,CNY,Montana,Medium,488,5,7,3416,273.28,3142.72,2440,702.72
APAC,2023-04-01,Government,Japan,JPY,Paseo,High,2240,260,350,784000,78400,705600,582400,123200
APAC,2023-04-01,Enterprise,China,CNY,Carretera,High,1937,3,12,23244,2556.84,20687.16,5811,14876.16
APAC,2023-04-01,Government,China,CNY,VTT,High,270,260,350,94500,11340,83160,70200,12960
APAC,2023-04-01,Channel Partners,China,CNY,Amarilla,High,1298,5,7,9086,1181.18,7904.82,6490,1414.82
APAC,2023-04-01,Midmarket,China,CNY,Paseo,High,2641,10,20,52820,6866.6,45953.4,26410,19543.4
APAC,2023-09-01,Enterprise,Japan,JPY,Carretera,Low,2152,10,15,32280,0,32280,21520,10760
APAC,2023-09-01,Small Business,Japan,JPY,Montana,Low,1925,10,15,28875,577.5,28297.5,19250,9047.5
APAC,2023-09-01,Channel Partners,Japan,JPY,Amarilla,Low,2013,10,7,14091,281.82,13809.18,10065,3744.18
APAC,2023-09-01,Government,Japan,JPY,Velo,Low,266,250,350,93100,1862,91238,69160,22078
APAC,2023-09-01,Government,China,CNY,Velo,Low,908,3,12,10896,326.88,10569.12,2724,7845.12
APAC,2023-09-01,Government,Japan,JPY,VTT,Low,1778,260,350,622300,24892,597408,462280,135128
APAC,2023-09-01,Government,China,CNY,Paseo,Medium,1802,10,20,36040,1802,34238,18020,16218
APAC,2023-09-01,Midmarket,Japan,JPY,Paseo,Medium,2436,250,300,730800,43848,686952,609000,77952
APAC,2023-09-01,Small Business,China,CNY,Montana,Medium,1421,120,20,28420,1989.4,26430.6,14210,12220.6
APAC,2023-09-01,Government,Japan,JPY,Paseo,High,808,250,300,242400,19392,223008,202000,21008
APAC,2023-09-01,Enterprise,China,CNY,Carretera,High,1611,5,7,11277,1014.93,10262.07,8055,2207.07
APAC,2023-09-01,Government,China,CNY,VTT,High,1916,120,125,239500,23950,215550,229920,-14370
APAC,2023-09-01,Channel Partners,China,CNY,Amarilla,High,2015,260,12,24180,3385.2,20794.8,6045,14749.8
APAC,2023-09-01,Midmarket,China,CNY,Paseo,High,2438,120,125,304750,45712.5,259037.5,292560,-33522.5
APAC,2023-10-01,Enterprise,China,CNY,Montana,None,1725,10,350,603750,0,603750,448500,155250
APAC,2023-10-01,Enterprise,China,CNY,Velo,None,912,10,12,10944,0,10944,2736,8208
APAC,2023-10-01,Enterprise,Japan,JPY,Montana,Low,2092,120,7,14644,146.44,14497.56,10460,4037.56
APAC,2023-10-01,Enterprise,Japan,JPY,Velo,Low,1265,250,20,25300,1265,24035,12650,11385
APAC,2023-10-01,Government,China,CNY,Carretera,Low,263,3,7,1841,110.46,1730.54,1315,415.54
APAC,2023-10-01,Government,China,CNY,Montana,Low,1404,10,300,421200,29484,391716,351000,40716
APAC,2023-10-01,Midmarket,Japan,JPY,Paseo,Low,1804,5,125,225500,22550,202950,216480,-13530
APAC,2023-10-01,Midmarket,Japan,JPY,Amarilla,Low,1560,3,15,23400,2574,20826,15600,5226
APAC,2023-10-01,Government,China,CNY,Paseo,Medium,2935,250,20,58700,6457,52243,29350,22893
APAC,2023-10-01,Government,China,CNY,Paseo,Medium,2548,260,15,38220,4586.4,33633.6,25480,8153.6
APAC,2023-10-01,Government,China,CNY,VTT,Medium,2222,10,12,26664,3732.96,22931.04,6666,16265.04
APAC,2023-10-01,Government,China,CNY,Amarilla,Medium,2007,10,350,702450,105367.5,597082.5,521820,75262.5
APAC,2023-10-01,Channel Partners,China,CNY,Carretera,Medium,2574,120,300,772200,115830,656370,643500,12870
APAC,2023-10-01,Channel Partners,China,CNY,Paseo,Medium,2954,250,125,369250,55387.5,313862.5,354480,-40617.5
APAC,2023-10-01,Government,Japan,JPY,Paseo,Medium,727,10,350,254450,15267,239183,189020,50163
APAC,2023-10-01,Government,Japan,JPY,Amarilla,Medium,727,260,350,254450,15267,239183,189020,50163
APAC,2023-10-01,Channel Partners,Japan,JPY,Carretera,High,386,3,12,4632,463.2,4168.8,1158,3010.8
APAC,2023-10-01,Channel Partners,Japan,JPY,Paseo,High,386,10,12,4632,463.2,4168.8,1158,3010.8
APAC,2023-10-01,Small Business,Japan,JPY,Velo,High,2294,120,300,688200,68820,619380,573500,45880
APAC,2023-10-01,Small Business,Japan,JPY,VTT,High,2294,250,300,688200,68820,619380,573500,45880
APAC,2023-10-01,Government,Japan,JPY,Carretera,High,2996,3,7,20972,2936.08,18035.92,14980,3055.92
APAC,2023-10-01,Government,Japan,JPY,Montana,High,2996,5,7,20972,2936.08,18035.92,14980,3055.92
APAC,2023-10-01,Midmarket,China,CNY,Paseo,High,1743,10,15,26145,3660.3,22484.7,17430,5054.7
APAC,2023-10-01,Small Business,China,CNY,Velo,High,269,120,300,80700,11298,69402,67250,2152
APAC,2023-10-01,Small Business,China,CNY,VTT,High,269,250,300,80700,11298,69402,67250,2152
APAC,2023-10-01,Midmarket,China,CNY,Amarilla,High,1743,260,15,26145,3660.3,22484.7,17430,5054.7
APAC,2023-10-01,Government,Japan,JPY,Paseo,High,267,10,20,5340,801,4539,2670,1869
APAC,2023-10-01,Government,Japan,JPY,VTT,High,267,250,20,5340,801,4539,2670,1869
APAC,2023-11-01,Government,China,CNY,Paseo,None,345,5,125,43125,0,43125,41400,1725
APAC,2023-11-01,Channel Partners,Japan,JPY,Paseo,None,345,120,125,43125,0,43125,41400,1725
APAC,2023-11-01,Government,China,CNY,Velo,Low,663,5,125,82875,828.75,82046.25,79560,2486.25
APAC,2023-11-01,Government,Japan,JPY,VTT,Medium,663,120,125,82875,828.75,82046.25,79560,2486.25
APAC,2023-11-01,Government,Japan,JPY,Carretera,Medium,2851,3,7,19957,798.28,19158.72,14255,4903.72
APAC,2023-11-01,Small Business,China,CNY,Paseo,Medium,2851,5,7,19957,798.28,19158.72,14255,4903.72
APAC,2023-11-01,Enterprise,Japan,JPY,Montana,High,671,10,15,10065,402.6,9662.4,6710,2952.4
APAC,2023-11-01,Midmarket,China,CNY,Carretera,High,671,260,15,10065,402.6,9662.4,6710,2952.4
APAC,2023-11-01,Government,China,CNY,VTT,High,1228,10,350,429800,21490,408310,319280,89030
APAC,2023-11-01,Midmarket,Japan,JPY,Amarilla,High,1389,10,20,27780,1389,26391,13890,12501
APAC,2023-11-01,Channel Partners,China,CNY,Paseo,High,1389,250,20,27780,1389,26391,13890,12501
APAC,2023-11-01,Government,Japan,JPY,Paseo,High,1228,260,350,429800,21490,408310,319280,89030
APAC,2023-11-01,Small Business,Japan,JPY,Velo,High,2299,3,12,27588,1655.28,25932.72,6897,19035.72
APAC,2023-11-01,Enterprise,China,CNY,VTT,High,2299,10,12,27588,1655.28,25932.72,6897,19035.72
APAC,2023-12-01,Midmarket,China,CNY,Paseo,None,26797,3,125,41250,412.5,3349625,39600,1237.5
APAC,2023-12-01,Midmarket,Japan,JPY,Paseo,Low,2498,5,300,749400,7494,741906,624500,117406
APAC,2023-12-01,Government,Japan,JPY,Paseo,Low,1989,260,12,23868,238.68,23629.32,5967,17662.32
APAC,2023-12-01,Government,Japan,JPY,VTT,Low,736,120,20,14720,588.8,14131.2,7360,6771.2
APAC,2023-12-01,Channel Partners,China,CNY,Carretera,Low,22656,120,50,52920,2116.8,1132800,26460,24343.2
APAC,2023-12-01,Government,China,CNY,Amarilla,Low,349,250,350,122150,4886,117264,90740,26524
APAC,2023-12-01,Government,China,CNY,Paseo,Medium,2349,10,7,16443,822.15,15620.85,11745,3875.85
APAC,2023-12-01,Small Business,China,CNY,VTT,Medium,156789,10,10,43965,3077.55,1567890,29310,11577.45
APAC,2023-12-01,Government,Japan,JPY,Velo,Medium,1283,5,300,384900,30792,354108,320750,33358
APAC,2023-12-01,Small Business,Japan,JPY,VTT,Medium,380,10,7,2660,292.6,2367.4,1900,467.4
APAC,2023-12-01,Government,China,CNY,Montana,Medium,30256,3,125,302000,36240,3782000,289920,-24160
APAC,2023-12-01,Enterprise,China,CNY,Velo,High,623,250,350,218050,26166,191884,161980,29904
APAC,2023-12-01,Channel Partners,Japan,JPY,Amarilla,High,2761,260,1200,33132,3975.84,3313200,8283,20873.16
APAC,2023-12-01,Enterprise,Japan,JPY,Velo,High,2470,10,15,37050,5187,31863,24700,7163
Europe,2022-12-01,Government,Andorre,EUR,VTT,High,1177,10,350,41195,57673,35427,30602,4825
Europe,2023-01-01,Channel Partners,Andorre,EUR,Carretera,Low,2198,10,15,32970,1978.2,30991.8,21980,9011.8
Europe,2023-01-01,Small Business,Andorre,EUR,Carretera,Low,1884,3,12,22608,1582.56,21025.44,5652,15373.44
Europe,2023-01-01,Channel Partners,Andorre,EUR,Paseo,Low,678,10,7,4746,379.68,4366.32,3390,976.32
Europe,2023-01-01,Small Business,Andorre,EUR,VTT,Low,2807,250,350,982450,98245,884205,729820,154385
Europe,2023-01-01,Small Business,Andorre,EUR,Carretera,Low,2394,10,20,47880,5266.8,42613.2,23940,18673.2
Europe,2023-01-01,Enterprise,Andorre,EUR,Paseo,Low,2541,250,300,762300,106722,655578,635250,20328
Europe,2023-01-01,Enterprise,Andorre,EUR,Paseo,Low,2559,10,15,38385,5757.75,32627.25,25590,7037.25
Europe,2023-01-01,Government,Andorre,EUR,Velo,Low,1445,3,12,17340,173.4,17166.6,4335,12831.6
Europe,2023-01-01,Enterprise,Andorre,EUR,Velo,Low,1947,3,12,23364,700.92,22663.08,5841,16822.08
Europe,2023-01-01,Enterprise,Andorre,EUR,Velo,Low,218,10,15,3270,130.8,3139.2,2180,959.2
Europe,2023-01-01,Small Business,Andorre,EUR,VTT,Low,2074,10,20,41480,1659.2,39820.8,20740,19080.8
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,Low,1056,10,20,21120,844.8,20275.2,10560,9715.2
Europe,2023-01-01,Midmarket,Andorre,EUR,Paseo,Low,2134,250,300,640200,51216,588984,533500,55484
Europe,2023-01-01,Midmarket,Andorre,EUR,VTT,Low,567,120,125,70875,6378.75,64496.25,68040,-3543.75
Europe,2023-01-01,Midmarket,Andorre,EUR,Paseo,Low,1867,250,300,560100,50409,509691,466750,42941
Europe,2023-01-01,Midmarket,Andorre,EUR,VTT,Low,2071,260,350,724850,65236.5,659613.5,538460,121153.5
Europe,2023-01-01,Government,Andorre,EUR,Montana,Medium,2328,5,7,16296,1629.6,14666.4,11640,3026.4
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,Medium,1596,120,125,199500,19950,179550,191520,-11970
Europe,2023-01-01,Enterprise,Andorre,EUR,Paseo,Medium,707,260,350,247450,24745,222705,183820,38885
Europe,2023-01-01,Enterprise,Andorre,EUR,Velo,Medium,1767,10,15,26505,3710.7,22794.3,17670,5124.3
Europe,2023-01-01,Government,Andorre,EUR,Montana,Medium,388,5,7,2716,380.24,2335.76,1940,395.76
Europe,2023-01-01,Small Business,Andorre,EUR,Velo,Medium,2665.5,5,125,333187.5,0,333187.5,319860,13327.5
Europe,2023-01-01,Government,Andorre,EUR,Velo,Medium,2529,3,7,17703,177.03,17525.97,12645,4880.97
Europe,2023-01-01,Small Business,Andorre,EUR,VTT,Medium,1369.5,10,12,16434,493.02,15940.98,4108.5,11832.48
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,Medium,3450,10,350,1207500,48300,1159200,897000,262200
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,Medium,3627,5,125,453375,22668.75,430706.25,435240,-4533.75
Europe,2023-01-01,Government,Andorre,EUR,Carretera,Medium,436.5,250,20,8730,698.4,8031.6,4365,3666.6
Europe,2023-01-01,Government,Andorre,EUR,Paseo,Medium,3793.5,120,300,1138050,102424.5,1035625.5,948375,87250.5
Europe,2023-01-01,Channel Partners,Andorre,EUR,Carretera,Medium,819,3,7,5733,515.97,5217.03,4095,1122.03
Europe,2023-01-01,Channel Partners,Andorre,EUR,Paseo,Medium,1630.5,260,15,24457.5,2201.175,22256.325,16305,5951.325
Europe,2023-01-01,Midmarket,Andorre,EUR,Paseo,High,3199.5,260,15,47992.5,5279.175,42713.325,31995,10718.325
Europe,2023-01-01,Midmarket,Andorre,EUR,VTT,High,2104.5,10,350,736575,81023.25,655551.75,547170,108381.75
Europe,2023-01-01,Channel Partners,Andorre,EUR,Carretera,High,4026,10,12,48312,5314.32,42997.68,12078,30919.68
Europe,2023-01-01,Channel Partners,Andorre,EUR,Paseo,High,2460,120,300,738000,103320,634680,615000,19680
Europe,2023-01-01,Government,Andorre,EUR,Montana,High,865.5,250,20,17310,2596.5,14713.5,8655,6058.5
Europe,2023-01-01,Government,Andorre,EUR,Paseo,High,2821,120,125,352625,0,352625,338520,14105
Europe,2023-01-01,Government,Andorre,EUR,Velo,High,2141,260,12,25692,0,25692,6423,19269
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,High,1830,5,7,12810,128.1,12681.9,9150,3531.9
Europe,2023-01-01,Government,Andorre,EUR,Montana,High,923,120,125,115375,1153.75,114221.25,110760,3461.25
Europe,2023-01-01,Government,Andorre,EUR,Paseo,High,1874,250,300,562200,16866,545334,468500,76834
Europe,2023-01-01,Government,Andorre,EUR,Montana,High,2832,120,20,56640,2832,53808,28320,25488
Europe,2023-01-01,Government,Andorre,EUR,Amarilla,High,552,260,350,193200,9660,183540,143520,40020
Europe,2023-02-01,Midmarket,Andorre,EUR,Amarilla,Low,991,10,300,297300,14865,282435,247750,34685
Europe,2023-02-01,Government,Andorre,EUR,Carretera,Low,602,10,350,210700,10535,200165,156520,43645
Europe,2023-02-01,Enterprise,Andorre,EUR,Montana,Low,602,120,350,210700,10535,200165,156520,43645
Europe,2023-02-01,Channel Partners,Andorre,EUR,Paseo,Low,2844,3,15,42660,2559.6,40100.4,28440,11660.4
Europe,2023-02-01,Government,Andorre,EUR,Carretera,Medium,,,,,,,,
Europe,2023-02-01,Government,Andorre,EUR,VTT,Medium,,,,,,,,
Europe,2023-02-01,Government,Andorre,EUR,VTT,Medium,,,,,,,,
Europe,2023-02-01,Enterprise,Andorre,EUR,Carretera,Medium,,,,,,,,
Europe,2023-02-01,Channel Partners,Andorre,EUR,Paseo,Medium,,,,,,,,
Europe,2023-02-01,Government,Andorre,EUR,Paseo,Medium,,,,,,,,
Europe,2023-02-01,Small Business,Andorre,EUR,Velo,Medium,,,,,,,,
Europe,2023-02-01,Enterprise,Andorre,EUR,Montana,Medium,,,,,,,,
Europe,2023-02-01,Channel Partners,Andorre,EUR,Paseo,Medium,2907,260,7,20349,1627.92,18721.08,14535,4186.08
Europe,2023-02-01,Midmarket,Andorre,EUR,Amarilla,Medium,1094,3,300,328200,29538,298662,273500,25162
Europe,2023-02-01,Government,Andorre,EUR,VTT,Medium,1094,10,300,328200,29538,298662,273500,25162
Europe,2023-02-01,Government,Andorre,EUR,Carretera,High,2567,3,15,38505,5005.65,33499.35,25670,7829.35
Europe,2023-02-01,Small Business,Andorre,EUR,Velo,High,2567,250,15,38505,5005.65,33499.35,25670,7829.35
Europe,2023-02-01,Government,Andorre,EUR,Paseo,High,2632,10,350,921200,119756,801444,684320,117124
Europe,2023-02-01,Small Business,Andorre,EUR,Velo,High,1583,10,125,197875,25723.75,172151.25,189960,-17808.75
Europe,2023-02-01,Midmarket,Andorre,EUR,Amarilla,High,2632,120,350,921200,119756,801444,684320,117124
Europe,2023-02-01,Government,Andorre,EUR,Paseo,High,1583,250,125,197875,25723.75,172151.25,189960,-17808.75
Europe,2023-03-01,Government,Andorre,EUR,Velo,Low,973,10,20,19460,1751.4,17708.6,9730,7978.6
Europe,2023-03-01,Government,Andorre,EUR,VTT,Low,2993,260,300,897900,89790,808110,748250,59860
Europe,2023-03-01,Midmarket,Andorre,EUR,Paseo,Low,1579,250,7,11053,1215.83,9837.17,7895,1942.17
Europe,2023-03-01,Small Business,Andorre,EUR,Montana,Medium,677,5,15,10155,1218.6,8936.4,6770,2166.4
Europe,2023-03-01,Government,Andorre,EUR,Paseo,Medium,923,3,350,323050,41996.5,281053.5,239980,41073.5
Europe,2023-03-01,Midmarket,Andorre,EUR,Paseo,Medium,2428,10,20,48560,6798.4,41761.6,24280,17481.6
Europe,2023-03-01,Government,Andorre,EUR,Velo,Medium,888,260,300,266400,37296,229104,222000,7104
Europe,2023-03-01,Enterprise,Andorre,EUR,Carretera,Medium,1953,260,12,23436,0,23436,5859,17577
Europe,2023-03-01,Government,Andorre,EUR,Paseo,Medium,2301,5,300,690300,6903,683397,575250,108147
Europe,2023-03-01,Government,Andorre,EUR,Velo,Medium,4492.5,10,7,31447.5,314.475,31133.025,22462.5,8670.525
Europe,2023-03-01,Government,Andorre,EUR,Paseo,Medium,943.5,250,350,330225,3302.25,326922.75,245310,81612.75
Europe,2023-03-01,Channel Partners,Andorre,EUR,Amarilla,Medium,742.5,3,125,92812.5,1856.25,90956.25,89100,1856.25
Europe,2023-03-01,Small Business,Andorre,EUR,Montana,Medium,3850.5,120,20,77010,2310.3,74699.7,38505,36194.7
Europe,2023-03-01,Channel Partners,Andorre,EUR,Amarilla,Medium,3802.5,5,300,1140750,102667.5,1038082.5,950625,87457.5
Europe,2023-03-01,Enterprise,Andorre,EUR,Carretera,High,3675,10,15,55125,4961.25,50163.75,36750,13413.75
Europe,2023-03-01,Government,Andorre,EUR,VTT,High,1351.5,250,350,473025,42572.25,430452.75,351390,79062.75
Europe,2023-03-01,Small Business,Andorre,EUR,Velo,High,3445.5,3,125,430687.5,43068.75,387618.75,413460,-25841.25
Europe,2023-03-01,Midmarket,Andorre,EUR,Paseo,High,3520.5,260,12,42246,4224.6,38021.4,10561.5,27459.9
Europe,2023-03-01,Channel Partners,Andorre,EUR,Amarilla,High,606,120,20,12120,1696.8,10423.2,6060,4363.2
Europe,2023-03-01,Enterprise,Andorre,EUR,Carretera,High,1614,10,15,24210,3631.5,20578.5,16140,4438.5
Europe,2023-03-01,Government,Andorre,EUR,VTT,High,723,10,7,5061,759.15,4301.85,3615,686.85
Europe,2023-04-01,Midmarket,Andorre,EUR,Paseo,None,831,3,20,16620,498.6,16121.4,8310,7811.4
Europe,2023-04-01,Small Business,Andorre,EUR,Paseo,None,,,,,,,,
Europe,2023-04-01,Government,Andorre,EUR,VTT,None,,,,,,,,
Europe,2023-04-01,Government,Andorre,EUR,Montana,Low,,,,,,,,
Europe,2023-04-01,Government,Andorre,EUR,Paseo,Low,,,,,,,,
Europe,2023-04-01,Government,Andorre,EUR,Montana,Medium,1645,260,125,205625,14393.75,191231.25,197400,-6168.75
Europe,2023-04-01,Government,Andorre,EUR,Carretera,Medium,257,10,7,1799,143.92,1655.08,1285,370.08
Europe,2023-04-01,Government,Andorre,EUR,Paseo,Medium,2313,5,350,809550,80955,728595,601380,127215
Europe,2023-04-01,Channel Partners,Andorre,EUR,VTT,Medium,790,120,15,11850,1185,10665,7900,2765
Europe,2023-04-01,Small Business,Andorre,EUR,Paseo,Medium,2109,250,12,25308,3036.96,22271.04,6327,15944.04
Europe,2023-04-01,Enterprise,Andorre,EUR,Amarilla,Medium,1743,3,20,34860,4880.4,29979.6,17430,12549.6
Europe,2023-04-01,Government,Andorre,EUR,Paseo,Medium,200,5,350,70000,9800,60200,52000,8200
Europe,2023-04-01,Small Business,Andorre,EUR,Montana,Medium,2844,260,125,355500,49770,305730,341280,-35550
Europe,2023-04-01,Channel Partners,Andorre,EUR,VTT,Medium,1806,250,12,21672,3250.8,18421.2,5418,13003.2
Europe,2023-04-01,Channel Partners,Andorre,EUR,VTT,High,2518,5,12,30216,0,30216,7554,22662
Europe,2023-04-01,Government,Andorre,EUR,Velo,High,2518,10,12,30216,0,30216,7554,22662
Europe,2023-04-01,Midmarket,Andorre,EUR,Velo,High,727,10,125,90875,908.75,89966.25,87240,2726.25
Europe,2023-04-01,Enterprise,Andorre,EUR,Amarilla,High,727,250,125,90875,908.75,89966.25,87240,2726.25
Europe,2023-04-01,Government,Andorre,EUR,Carretera,High,1142,5,12,13704,274.08,13429.92,3426,10003.92
Europe,2023-04-01,Midmarket,Andorre,EUR,Velo,High,1142,10,12,13704,274.08,13429.92,3426,10003.92
Europe,2023-04-01,Enterprise,Andorre,EUR,Carretera,High,991,3,300,297300,14865,282435,247750,34685
Europe,2023-09-01,Midmarket,Andorre,EUR,Paseo,None,292,10,20,5840,0,5840,2920,2920
Europe,2023-09-01,Small Business,Andorre,EUR,Paseo,None,2001,250,300,600300,0,600300,500250,100050
Europe,2023-09-01,Government,Andorre,EUR,VTT,None,1858,3,12,22296,222.96,22073.04,5574,16499.04
Europe,2023-09-01,Government,Andorre,EUR,Montana,Low,1514,10,15,22710,227.1,22482.9,15140,7342.9
Europe,2023-09-01,Government,Andorre,EUR,Paseo,Low,2363,10,15,35445,708.9,34736.1,23630,11106.1
Europe,2023-09-01,Government,Andorre,EUR,Montana,Medium,2844,250,300,853200,25596,827604,711000,116604
Europe,2023-09-01,Government,Andorre,EUR,Carretera,Medium,952,120,125,119000,7140,111860,114240,-2380
Europe,2023-09-01,Government,Andorre,EUR,Paseo,Medium,2755,120,125,344375,20662.5,323712.5,330600,-6887.5
Europe,2023-09-01,Channel Partners,Andorre,EUR,VTT,Medium,488,5,7,3416,273.28,3142.72,2440,702.72
Europe,2023-09-01,Small Business,Andorre,EUR,Paseo,Medium,2240,260,350,784000,78400,705600,582400,123200
Europe,2023-09-01,Enterprise,Andorre,EUR,Amarilla,Medium,1937,3,12,23244,2556.84,20687.16,5811,14876.16
Europe,2023-09-01,Government,Andorre,EUR,Paseo,Medium,270,260,350,94500,11340,83160,70200,12960
Europe,2023-09-01,Small Business,Andorre,EUR,Montana,Medium,1298,5,7,9086,1181.18,7904.82,6490,1414.82
Europe,2023-09-01,Channel Partners,Andorre,EUR,VTT,Medium,2641,10,20,52820,6866.6,45953.4,26410,19543.4
Europe,2023-09-01,Channel Partners,Andorre,EUR,VTT,High,1326,250,7,9282,92.82,9189.18,6630,2559.18
Europe,2023-09-01,Government,Andorre,EUR,Velo,High,1774,10,125,221750,6652.5,215097.5,212880,2217.5
Europe,2023-09-01,Midmarket,Andorre,EUR,Velo,High,1967,5,15,29505,1180.2,28324.8,19670,8654.8
Europe,2023-09-01,Enterprise,Andorre,EUR,Amarilla,High,1465,120,12,17580,703.2,16876.8,4395,12481.8
Europe,2023-09-01,Government,Andorre,EUR,Carretera,High,2992,10,125,374000,18700,355300,359040,-3740
Europe,2023-09-01,Midmarket,Andorre,EUR,Velo,High,1761,3,350,616350,43144.5,573205.5,457860,115345.5
Europe,2023-09-01,Enterprise,Andorre,EUR,Carretera,High,598,120,12,7176,574.08,6601.92,1794,4807.92
Europe,2023-10-01,Channel Partners,Andorre,EUR,Carretera,Low,2436,250,300,730800,43848,686952,609000,77952
Europe,2023-10-01,Small Business,Andorre,EUR,Carretera,Low,1421,120,20,28420,1989.4,26430.6,14210,12220.6
Europe,2023-10-01,Channel Partners,Andorre,EUR,Paseo,Low,808,250,300,242400,19392,223008,202000,21008
Europe,2023-10-01,Small Business,Andorre,EUR,VTT,Low,1611,5,7,11277,1014.93,10262.07,8055,2207.07
Europe,2023-10-01,Small Business,Andorre,EUR,Carretera,Low,1916,120,125,239500,23950,215550,229920,-14370
Europe,2023-10-01,Enterprise,Andorre,EUR,Paseo,Low,2015,260,12,24180,3385.2,20794.8,6045,14749.8
Europe,2023-10-01,Enterprise,Andorre,EUR,Paseo,Low,2438,120,125,304750,45712.5,259037.5,292560,-33522.5
Europe,2023-10-01,Government,Andorre,EUR,Velo,Low,1618.5,3,20,32370,0,32370,16185,16185
Europe,2023-10-01,Enterprise,Andorre,EUR,Velo,Low,4251,10,7,29757,1190.28,28566.72,21255,7311.72
Europe,2023-10-01,Enterprise,Andorre,EUR,Velo,Low,555,120,15,8325,416.25,7908.75,5550,2358.75
